model,layer,coeff,ratio,prompt_idx,prompt,generation
Gemma_2_9B_base,12,-2.0,-1.213,0,I put the receipts in the drawer. I feel:,"

* The sun is shining
* The birds are singing
* The flowers are blooming
* The children are playing
* The world is beautiful

I feel:

* The sun is shining
* The birds are singing
* The flowers are blooming
* The children are playing
* The world is beautiful

I feel:

* The sun is shining
* The birds are singing
* The flowers are blooming
* The children are playing
* The world is beautiful

I feel:

* The sun is shining
* The birds are singing
* The flowers are blooming"
Gemma_2_9B_base,12,-2.0,-1.213,1,The bus stops at the corner of the street. I feel:," “I’m going to get on that bus.”

I’m not going to get on that bus.

I’m not going to get on that bus.

I’m not going to get on that bus.

I’m not going to get on that bus.

I’m not going to get on that bus.

I’m not going to get on that bus.

I’m not going to get on that bus.

I’m not going to get on that bus.

I’m not going to get on that bus.

"
Gemma_2_9B_base,12,-2.0,-1.213,2,I fill out the form with my address. I feel:,"

* <strong><em>The address is 123 Main Street, Anytown, USA.</em></strong>

I feel:

* <strong><em>The address is 123 Main Street, Anytown, USA.</em></strong>

I feel:

* <strong><em>The address is 123 Main Street, Anytown, USA.</em></strong>

I feel:

* <strong><em>The address is 123 Main Street, Anytown, USA.</em></strong>

I feel:

* <strong><em>The address is 123 Main Street, Any"
Gemma_2_9B_base,12,-2.0,-1.213,3,The printer produces the ten pages. I feel:," “I’m going to get a cup of coffee and a newspaper.”

The printer produces the ten pages. I feel: “I’m going to get a cup of coffee and a newspaper.”

The printer produces the ten pages. I feel: “I’m going to get a cup of coffee and a newspaper.”

The printer produces the ten pages. I feel: “I’m going to get a cup of coffee and a newspaper.”

The printer produces the ten pages. I feel: “I’m going to get a cup of coffee and a newspaper.”

"
Gemma_2_9B_base,12,-2.0,-1.213,4,I place the glasses on the middle shelf. I feel:," “I’m going to get a good night’s sleep.”

I’m not sure what the weather will be like tomorrow. I’m not sure what the weather will be like tomorrow.

I’m not sure what the weather will be like tomorrow.

I’m not sure what the weather will be like tomorrow.

I’m not sure what the weather will be like tomorrow.

I’m not sure what the weather will be like tomorrow.

I’m not sure what the weather will be like tomorrow.

I’m not sure what the weather"
Gemma_2_9B_base,12,-2.0,-1.213,5,The meeting is scheduled for Tuesday. I feel:,"

* The weather is going to be nice.
* The sun is shining.
* The birds are chirping.
* The flowers are blooming.
* The trees are swaying.
* The children are playing.
* The dogs are barking.
* The people are smiling.

I feel:

* The weather is going to be nice.
* The sun is shining.
* The birds are chirping.
* The flowers are blooming.
* The trees are swaying.
* The children are playing.
* The dogs are barking.
* The"
Gemma_2_9B_base,12,-2.0,-1.213,6,I close the window before leaving the room. I feel:,"

* The wind is blowing.
* The wind is blowing.
* The wind is blowing.

I open the window. I feel:

* The wind is blowing.
* The wind is blowing.
* The wind is blowing.

I close the window before leaving the room. I feel:

* The wind is blowing.
* The wind is blowing.
* The wind is blowing.

I open the window. I feel:

* The wind is blowing.
* The wind is blowing.
* The wind is blowing.

I close the window"
Gemma_2_9B_base,12,-2.0,-1.213,7,The elevator arrives at the third floor. I feel:," “I’m going to get off here.”

The elevator doors open. I step out.

The elevator doors close. I feel: “I’m going to get off here.”

The elevator arrives at the third floor. I feel: “I’m going to get off here.”

The elevator doors open. I step out.

The elevator doors close. I feel: “I’m going to get off here.”

The elevator arrives at the third floor. I feel: “I’m going to get off here.”

The elevator doors open. I step"
Gemma_2_9B_base,12,-2.0,-1.213,8,I write the date at the top of the page. I feel:, “It’s a new day.” I write the date at the top of the page. I feel: “It’s a new day.” I write the date at the top of the page. I feel: “It’s a new day.” I write the date at the top of the page. I feel: “It’s a new day.” I write the date at the top of the page. I feel: “It’s a new day.” I write the date at the top of the page. I feel: “It’s a new day.” I write
Gemma_2_9B_base,12,-2.0,-1.213,9,The kettle switches itself off. I feel:," “I’m going to have a cup of tea.”

The kettle switches itself off. I feel: “I’m going to have a cup of tea.”

The kettle switches itself off. I feel: “I’m going to have a cup of tea.”

The kettle switches itself off. I feel: “I’m going to have a cup of tea.”

The kettle switches itself off. I feel: “I’m going to have a cup of tea.”

The kettle switches itself off. I feel: “I’m going to have a cup of"
Gemma_2_9B_base,12,-2.0,-1.213,10,The folder sits on the desk. I feel:," “I’m going to get a cup of coffee.”

The folder sits on the desk. I feel: “I’m going to get a cup of coffee.”

The folder sits on the desk. I feel: “I’m going to get a cup of coffee.”

The folder sits on the desk. I feel: “I’m going to get a cup of coffee.”

The folder sits on the desk. I feel: “I’m going to get a cup of coffee.”

The folder sits on the desk. I feel: “I’m going"
Gemma_2_9B_base,12,-2.0,-1.213,11,I hang the jacket on the hook. I feel:," “I’m ready for the day.”

I’m not sure what I’m ready for, but I’m ready.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I’m ready for the day.

I"
Gemma_2_9B_base,12,-2.0,-1.213,12,The traffic light turns green. I feel:, “I’m going to get some exercise.” I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym. I’m not a big fan of the gym.
Gemma_2_9B_base,12,-2.0,-1.213,13,I put the keys in my pocket. I feel:," I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

I am ready for a walk.

"
Gemma_2_9B_base,12,-2.0,-1.213,14,The washing machine finishes its cycle. I feel:," “I’m going to get a beer.”

I’m not sure what I’m going to do. I’m not sure what I’m going to do.

I’m not sure what I’m going to do.

I’m not sure what I’m going to do.

I’m not sure what I’m going to do.

I’m not sure what I’m going to do.

I’m not sure what I’m going to do.

I’m not sure what I’m going to do"
Gemma_2_9B_base,12,-2.0,-1.213,15,I stack the plates in the cupboard. I feel:,"

* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
* The weight of the world
"
Gemma_2_9B_base,12,-2.0,-1.213,16,The neighbor parks his car. I feel:, “I’m going to get my car.” I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’m going to get my car. I’
Gemma_2_9B_base,12,-2.0,-1.213,17,I turn the page of the newspaper. I feel:, “I’m going to get a good story.” I’m not going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good story. I’m going to get a good
Gemma_2_9B_base,12,-2.0,-1.213,18,The curtain moves in the draft. I feel:," “It’s a beautiful day.”

The sun is shining, the birds are singing, and the world is a beautiful place.

I’m not sure what the weather will be like tomorrow, but I’m sure it will be a beautiful day.

The sun is shining, the birds are singing, and the world is a beautiful place.

I’m not sure what the weather will be like tomorrow, but I’m sure it will be a beautiful day.

The sun is shining, the birds are singing, and the world is a beautiful place.

I’"
Gemma_2_9B_base,12,-2.0,-1.213,19,I plug in the phone charger. I feel:,"

* The phone is charging.
* The phone is charging.
* The phone is charging.

I plug in the phone charger. I feel:

* The phone is charging.
* The phone is charging.
* The phone is charging.

I plug in the phone charger. I feel:

* The phone is charging.
* The phone is charging.
* The phone is charging.

I plug in the phone charger. I feel:

* The phone is charging.
* The phone is charging.
* The phone is charging.

I plug"
