model,condition,probe,mean_abs_proj,kind
Qwen_3_8B_base,baseline,s1_pain_vector,12.034575462341309,layerwise
Qwen_3_8B_base,baseline,s2_pain_vector,8.073190689086914,layerwise
Qwen_3_8B_base,baseline,s3_pain_vector,15.115260124206543,layerwise
Qwen_3_8B_base,baseline,fear_vector,17.42913055419922,layerwise
Qwen_3_8B_base,baseline,negemotion_vector,12.835283279418945,layerwise
Qwen_3_8B_base,baseline,negworld_vector,12.026287078857422,layerwise
Qwen_3_8B_base,baseline,bodysens_vector,10.582365989685059,layerwise
Qwen_3_8B_base,baseline,arousal_vector,11.625840187072754,layerwise
Qwen_3_8B_base,baseline,random_vector,12.897539138793945,layerwise
Qwen_3_8B_base,baseline,numb_vector,20.668840408325195,layerwise
Qwen_3_8B_base,baseline,s1@L21,5.880938529968262,strict_fixed
Qwen_3_8B_base,baseline,s2@L27,8.949662208557129,strict_fixed
Qwen_3_8B_base,baseline,negemotion@L27,15.752452850341797,strict_fixed
Qwen_3_8B_base,baseline,fear@L27,21.29506492614746,strict_fixed
Qwen_3_8B_base,s1,s1_pain_vector,13.614094734191895,layerwise
Qwen_3_8B_base,s1,s2_pain_vector,8.57585620880127,layerwise
Qwen_3_8B_base,s1,s3_pain_vector,14.292452812194824,layerwise
Qwen_3_8B_base,s1,fear_vector,16.187408447265625,layerwise
Qwen_3_8B_base,s1,negemotion_vector,12.376727104187012,layerwise
Qwen_3_8B_base,s1,negworld_vector,11.767960548400879,layerwise
Qwen_3_8B_base,s1,bodysens_vector,10.09362506866455,layerwise
Qwen_3_8B_base,s1,arousal_vector,11.469735145568848,layerwise
Qwen_3_8B_base,s1,random_vector,13.061610221862793,layerwise
Qwen_3_8B_base,s1,numb_vector,19.470287322998047,layerwise
Qwen_3_8B_base,s1,s1@L21,0.028726719319820404,strict_fixed
Qwen_3_8B_base,s1,s2@L27,7.491841793060303,strict_fixed
Qwen_3_8B_base,s1,negemotion@L27,15.024092674255371,strict_fixed
Qwen_3_8B_base,s1,fear@L27,19.801424026489258,strict_fixed
Qwen_3_8B_base,s2,s1_pain_vector,17.004457473754883,layerwise
Qwen_3_8B_base,s2,s2_pain_vector,12.81110668182373,layerwise
Qwen_3_8B_base,s2,s3_pain_vector,14.377523422241211,layerwise
Qwen_3_8B_base,s2,fear_vector,16.568681716918945,layerwise
Qwen_3_8B_base,s2,negemotion_vector,11.433937072753906,layerwise
Qwen_3_8B_base,s2,negworld_vector,13.209392547607422,layerwise
Qwen_3_8B_base,s2,bodysens_vector,9.605535507202148,layerwise
Qwen_3_8B_base,s2,arousal_vector,10.182050704956055,layerwise
Qwen_3_8B_base,s2,random_vector,13.643010139465332,layerwise
Qwen_3_8B_base,s2,numb_vector,19.142595291137695,layerwise
Qwen_3_8B_base,s2,s1@L21,4.063237190246582,strict_fixed
Qwen_3_8B_base,s2,s2@L27,0.04062703624367714,strict_fixed
Qwen_3_8B_base,s2,negemotion@L27,13.781327247619629,strict_fixed
Qwen_3_8B_base,s2,fear@L27,20.170621871948242,strict_fixed
Qwen_3_8B_base,s1s2,s1_pain_vector,17.592884063720703,layerwise
Qwen_3_8B_base,s1s2,s2_pain_vector,12.699289321899414,layerwise
Qwen_3_8B_base,s1s2,s3_pain_vector,13.941667556762695,layerwise
Qwen_3_8B_base,s1s2,fear_vector,15.782147407531738,layerwise
Qwen_3_8B_base,s1s2,negemotion_vector,11.084300994873047,layerwise
Qwen_3_8B_base,s1s2,negworld_vector,12.840153694152832,layerwise
Qwen_3_8B_base,s1s2,bodysens_vector,9.597362518310547,layerwise
Qwen_3_8B_base,s1s2,arousal_vector,10.400642395019531,layerwise
Qwen_3_8B_base,s1s2,random_vector,13.608757972717285,layerwise
Qwen_3_8B_base,s1s2,numb_vector,18.39952850341797,layerwise
Qwen_3_8B_base,s1s2,s1@L21,1.6316502094268799,strict_fixed
Qwen_3_8B_base,s1s2,s2@L27,0.04065069183707237,strict_fixed
Qwen_3_8B_base,s1s2,negemotion@L27,13.417641639709473,strict_fixed
Qwen_3_8B_base,s1s2,fear@L27,19.298721313476562,strict_fixed
Qwen_3_8B_base,negval,s1_pain_vector,14.22021484375,layerwise
Qwen_3_8B_base,negval,s2_pain_vector,10.1807222366333,layerwise
Qwen_3_8B_base,negval,s3_pain_vector,14.35874080657959,layerwise
Qwen_3_8B_base,negval,fear_vector,9.686878204345703,layerwise
Qwen_3_8B_base,negval,negemotion_vector,7.0280351638793945,layerwise
Qwen_3_8B_base,negval,negworld_vector,21.261959075927734,layerwise
Qwen_3_8B_base,negval,bodysens_vector,8.972992897033691,layerwise
Qwen_3_8B_base,negval,arousal_vector,9.481817245483398,layerwise
Qwen_3_8B_base,negval,random_vector,14.863734245300293,layerwise
Qwen_3_8B_base,negval,numb_vector,17.12148666381836,layerwise
Qwen_3_8B_base,negval,s1@L21,4.86005973815918,strict_fixed
Qwen_3_8B_base,negval,s2@L27,4.625770568847656,strict_fixed
Qwen_3_8B_base,negval,negemotion@L27,0.08172547072172165,strict_fixed
Qwen_3_8B_base,negval,fear@L27,10.977302551269531,strict_fixed
Qwen_3_8B_base,fear,s1_pain_vector,16.879369735717773,layerwise
Qwen_3_8B_base,fear,s2_pain_vector,9.149649620056152,layerwise
Qwen_3_8B_base,fear,s3_pain_vector,14.264455795288086,layerwise
Qwen_3_8B_base,fear,fear_vector,4.804884433746338,layerwise
Qwen_3_8B_base,fear,negemotion_vector,7.766190052032471,layerwise
Qwen_3_8B_base,fear,negworld_vector,21.12238883972168,layerwise
Qwen_3_8B_base,fear,bodysens_vector,6.047428131103516,layerwise
Qwen_3_8B_base,fear,arousal_vector,8.55972957611084,layerwise
Qwen_3_8B_base,fear,random_vector,14.865811347961426,layerwise
Qwen_3_8B_base,fear,numb_vector,13.221981048583984,layerwise
Qwen_3_8B_base,fear,s1@L21,3.434175729751587,strict_fixed
Qwen_3_8B_base,fear,s2@L27,4.705365180969238,strict_fixed
Qwen_3_8B_base,fear,negemotion@L27,4.2105584144592285,strict_fixed
Qwen_3_8B_base,fear,fear@L27,0.07359283417463303,strict_fixed
Qwen_3_8B_base,s1s2_negval,s1_pain_vector,18.56407356262207,layerwise
Qwen_3_8B_base,s1s2_negval,s2_pain_vector,14.654797554016113,layerwise
Qwen_3_8B_base,s1s2_negval,s3_pain_vector,13.427947998046875,layerwise
Qwen_3_8B_base,s1s2_negval,fear_vector,9.107756614685059,layerwise
Qwen_3_8B_base,s1s2_negval,negemotion_vector,7.302276134490967,layerwise
Qwen_3_8B_base,s1s2_negval,negworld_vector,20.645166397094727,layerwise
Qwen_3_8B_base,s1s2_negval,bodysens_vector,8.35290813446045,layerwise
Qwen_3_8B_base,s1s2_negval,arousal_vector,9.2122802734375,layerwise
Qwen_3_8B_base,s1s2_negval,random_vector,14.947721481323242,layerwise
Qwen_3_8B_base,s1s2_negval,numb_vector,15.696830749511719,layerwise
Qwen_3_8B_base,s1s2_negval,s1@L21,2.566279411315918,strict_fixed
Qwen_3_8B_base,s1s2_negval,s2@L27,4.252920150756836,strict_fixed
Qwen_3_8B_base,s1s2_negval,negemotion@L27,0.07736726850271225,strict_fixed
Qwen_3_8B_base,s1s2_negval,fear@L27,10.330967903137207,strict_fixed
Qwen_3_8B_base,s1s2_fear,s1_pain_vector,21.453638076782227,layerwise
Qwen_3_8B_base,s1s2_fear,s2_pain_vector,14.400938987731934,layerwise
Qwen_3_8B_base,s1s2_fear,s3_pain_vector,13.14291763305664,layerwise
Qwen_3_8B_base,s1s2_fear,fear_vector,4.6149396896362305,layerwise
Qwen_3_8B_base,s1s2_fear,negemotion_vector,7.909365653991699,layerwise
Qwen_3_8B_base,s1s2_fear,negworld_vector,20.538522720336914,layerwise
Qwen_3_8B_base,s1s2_fear,bodysens_vector,5.491780757904053,layerwise
Qwen_3_8B_base,s1s2_fear,arousal_vector,8.193212509155273,layerwise
Qwen_3_8B_base,s1s2_fear,random_vector,14.665502548217773,layerwise
Qwen_3_8B_base,s1s2_fear,numb_vector,12.143937110900879,layerwise
Qwen_3_8B_base,s1s2_fear,s1@L21,4.029669761657715,strict_fixed
Qwen_3_8B_base,s1s2_fear,s2@L27,4.984072208404541,strict_fixed
Qwen_3_8B_base,s1s2_fear,negemotion@L27,3.706604242324829,strict_fixed
Qwen_3_8B_base,s1s2_fear,fear@L27,0.07349152117967606,strict_fixed
Qwen_3_8B_base,random,s1_pain_vector,12.140271186828613,layerwise
Qwen_3_8B_base,random,s2_pain_vector,8.167874336242676,layerwise
Qwen_3_8B_base,random,s3_pain_vector,15.109147071838379,layerwise
Qwen_3_8B_base,random,fear_vector,17.22719383239746,layerwise
Qwen_3_8B_base,random,negemotion_vector,12.7689847946167,layerwise
Qwen_3_8B_base,random,negworld_vector,12.093040466308594,layerwise
Qwen_3_8B_base,random,bodysens_vector,10.472082138061523,layerwise
Qwen_3_8B_base,random,arousal_vector,11.512606620788574,layerwise
Qwen_3_8B_base,random,random_vector,12.783939361572266,layerwise
Qwen_3_8B_base,random,numb_vector,20.465900421142578,layerwise
Qwen_3_8B_base,random,s1@L21,5.873584270477295,strict_fixed
Qwen_3_8B_base,random,s2@L27,8.78223991394043,strict_fixed
Qwen_3_8B_base,random,negemotion@L27,15.61262035369873,strict_fixed
Qwen_3_8B_base,random,fear@L27,21.01793670654297,strict_fixed
