model,condition,probe,mean_abs_proj,kind
Qwen_2.5_72B_base,baseline,s1_pain_vector,9.353923797607422,layerwise
Qwen_2.5_72B_base,baseline,s2_pain_vector,11.078293800354004,layerwise
Qwen_2.5_72B_base,baseline,s3_pain_vector,9.59964656829834,layerwise
Qwen_2.5_72B_base,baseline,fear_vector,10.81127643585205,layerwise
Qwen_2.5_72B_base,baseline,negemotion_vector,8.06530475616455,layerwise
Qwen_2.5_72B_base,baseline,negworld_vector,16.420026779174805,layerwise
Qwen_2.5_72B_base,baseline,bodysens_vector,13.737736701965332,layerwise
Qwen_2.5_72B_base,baseline,arousal_vector,13.197453498840332,layerwise
Qwen_2.5_72B_base,baseline,random_vector,10.540607452392578,layerwise
Qwen_2.5_72B_base,baseline,numb_vector,0.0,layerwise
Qwen_2.5_72B_base,baseline,s1@L60,14.612250328063965,strict_fixed
Qwen_2.5_72B_base,baseline,s2@L60,12.394025802612305,strict_fixed
Qwen_2.5_72B_base,baseline,negemotion@L60,4.604465484619141,strict_fixed
Qwen_2.5_72B_base,baseline,fear@L60,9.450926780700684,strict_fixed
Qwen_2.5_72B_base,s1,s1_pain_vector,6.871119499206543,layerwise
Qwen_2.5_72B_base,s1,s2_pain_vector,8.96632194519043,layerwise
Qwen_2.5_72B_base,s1,s3_pain_vector,7.856072902679443,layerwise
Qwen_2.5_72B_base,s1,fear_vector,10.095111846923828,layerwise
Qwen_2.5_72B_base,s1,negemotion_vector,7.861304759979248,layerwise
Qwen_2.5_72B_base,s1,negworld_vector,14.331135749816895,layerwise
Qwen_2.5_72B_base,s1,bodysens_vector,11.681944847106934,layerwise
Qwen_2.5_72B_base,s1,arousal_vector,11.313057899475098,layerwise
Qwen_2.5_72B_base,s1,random_vector,9.43397331237793,layerwise
Qwen_2.5_72B_base,s1,numb_vector,0.0,layerwise
Qwen_2.5_72B_base,s1,s1@L60,0.08085960149765015,strict_fixed
Qwen_2.5_72B_base,s1,s2@L60,2.468886613845825,strict_fixed
Qwen_2.5_72B_base,s1,negemotion@L60,4.594419479370117,strict_fixed
Qwen_2.5_72B_base,s1,fear@L60,12.114952087402344,strict_fixed
Qwen_2.5_72B_base,s2,s1_pain_vector,5.953272819519043,layerwise
Qwen_2.5_72B_base,s2,s2_pain_vector,9.465721130371094,layerwise
Qwen_2.5_72B_base,s2,s3_pain_vector,8.271808624267578,layerwise
Qwen_2.5_72B_base,s2,fear_vector,11.35599136352539,layerwise
Qwen_2.5_72B_base,s2,negemotion_vector,9.047981262207031,layerwise
