model,condition,probe,mean_abs_proj,kind
Llama_3.3_70B_instruct,baseline,s1_pain_vector,0.3182399868965149,layerwise
Llama_3.3_70B_instruct,baseline,s2_pain_vector,0.27150049805641174,layerwise
Llama_3.3_70B_instruct,baseline,s3_pain_vector,0.5667499303817749,layerwise
Llama_3.3_70B_instruct,baseline,fear_vector,0.3446485102176666,layerwise
Llama_3.3_70B_instruct,baseline,negemotion_vector,0.36658239364624023,layerwise
Llama_3.3_70B_instruct,baseline,negworld_vector,0.5973485708236694,layerwise
Llama_3.3_70B_instruct,baseline,bodysens_vector,0.3642506003379822,layerwise
Llama_3.3_70B_instruct,baseline,arousal_vector,0.42273539304733276,layerwise
Llama_3.3_70B_instruct,baseline,random_vector,0.6788849234580994,layerwise
Llama_3.3_70B_instruct,baseline,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,baseline,s1@L24,0.3652101457118988,strict_fixed
Llama_3.3_70B_instruct,baseline,s2@L24,0.2107008397579193,strict_fixed
Llama_3.3_70B_instruct,baseline,negemotion@L24,0.5467509031295776,strict_fixed
Llama_3.3_70B_instruct,baseline,fear@L24,0.1827288269996643,strict_fixed
Llama_3.3_70B_instruct,s1,s1_pain_vector,0.33209648728370667,layerwise
Llama_3.3_70B_instruct,s1,s2_pain_vector,0.2723529636859894,layerwise
Llama_3.3_70B_instruct,s1,s3_pain_vector,0.5893405675888062,layerwise
Llama_3.3_70B_instruct,s1,fear_vector,0.3303166329860687,layerwise
Llama_3.3_70B_instruct,s1,negemotion_vector,0.3576211631298065,layerwise
Llama_3.3_70B_instruct,s1,negworld_vector,0.5866118669509888,layerwise
Llama_3.3_70B_instruct,s1,bodysens_vector,0.37538087368011475,layerwise
Llama_3.3_70B_instruct,s1,arousal_vector,0.4616696238517761,layerwise
Llama_3.3_70B_instruct,s1,random_vector,0.6920244097709656,layerwise
Llama_3.3_70B_instruct,s1,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,s1,s1@L24,0.003691190853714943,strict_fixed
Llama_3.3_70B_instruct,s1,s2@L24,0.20096828043460846,strict_fixed
Llama_3.3_70B_instruct,s1,negemotion@L24,0.5815176963806152,strict_fixed
Llama_3.3_70B_instruct,s1,fear@L24,0.21145738661289215,strict_fixed
Llama_3.3_70B_instruct,s2,s1_pain_vector,0.31571415066719055,layerwise
Llama_3.3_70B_instruct,s2,s2_pain_vector,0.2505565881729126,layerwise
Llama_3.3_70B_instruct,s2,s3_pain_vector,0.5674046874046326,layerwise
Llama_3.3_70B_instruct,s2,fear_vector,0.3273845613002777,layerwise
Llama_3.3_70B_instruct,s2,negemotion_vector,0.34233638644218445,layerwise
Llama_3.3_70B_instruct,s2,negworld_vector,0.5474333763122559,layerwise
Llama_3.3_70B_instruct,s2,bodysens_vector,0.357527494430542,layerwise
Llama_3.3_70B_instruct,s2,arousal_vector,0.4271537661552429,layerwise
Llama_3.3_70B_instruct,s2,random_vector,0.6792197227478027,layerwise
Llama_3.3_70B_instruct,s2,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,s2,s1@L24,0.31940463185310364,strict_fixed
Llama_3.3_70B_instruct,s2,s2@L24,0.0031584857497364283,strict_fixed
Llama_3.3_70B_instruct,s2,negemotion@L24,0.539328932762146,strict_fixed
Llama_3.3_70B_instruct,s2,fear@L24,0.18828460574150085,strict_fixed
Llama_3.3_70B_instruct,s1s2,s1_pain_vector,0.3322944641113281,layerwise
Llama_3.3_70B_instruct,s1s2,s2_pain_vector,0.25748705863952637,layerwise
Llama_3.3_70B_instruct,s1s2,s3_pain_vector,0.5747682452201843,layerwise
Llama_3.3_70B_instruct,s1s2,fear_vector,0.32032594084739685,layerwise
Llama_3.3_70B_instruct,s1s2,negemotion_vector,0.34094709157943726,layerwise
Llama_3.3_70B_instruct,s1s2,negworld_vector,0.5445192456245422,layerwise
Llama_3.3_70B_instruct,s1s2,bodysens_vector,0.36569076776504517,layerwise
Llama_3.3_70B_instruct,s1s2,arousal_vector,0.4459514617919922,layerwise
Llama_3.3_70B_instruct,s1s2,random_vector,0.6909729838371277,layerwise
Llama_3.3_70B_instruct,s1s2,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,s1s2,s1@L24,0.14849554002285004,strict_fixed
Llama_3.3_70B_instruct,s1s2,s2@L24,0.0035398444160819054,strict_fixed
Llama_3.3_70B_instruct,s1s2,negemotion@L24,0.5342992544174194,strict_fixed
Llama_3.3_70B_instruct,s1s2,fear@L24,0.20837388932704926,strict_fixed
Llama_3.3_70B_instruct,negval,s1_pain_vector,0.32177743315696716,layerwise
Llama_3.3_70B_instruct,negval,s2_pain_vector,0.2756018042564392,layerwise
Llama_3.3_70B_instruct,negval,s3_pain_vector,0.5561617612838745,layerwise
Llama_3.3_70B_instruct,negval,fear_vector,0.381193071603775,layerwise
Llama_3.3_70B_instruct,negval,negemotion_vector,0.38064631819725037,layerwise
Llama_3.3_70B_instruct,negval,negworld_vector,0.6513822674751282,layerwise
Llama_3.3_70B_instruct,negval,bodysens_vector,0.36306530237197876,layerwise
Llama_3.3_70B_instruct,negval,arousal_vector,0.3695177435874939,layerwise
Llama_3.3_70B_instruct,negval,random_vector,0.6568610668182373,layerwise
