model,condition,probe,mean_abs_proj,kind
Qwen_2.5_32B_base,baseline,s1_pain_vector,19.034435272216797,layerwise
Qwen_2.5_32B_base,baseline,s2_pain_vector,21.95415687561035,layerwise
Qwen_2.5_32B_base,baseline,s3_pain_vector,15.0367431640625,layerwise
Qwen_2.5_32B_base,baseline,fear_vector,13.290815353393555,layerwise
Qwen_2.5_32B_base,baseline,negemotion_vector,14.486332893371582,layerwise
Qwen_2.5_32B_base,baseline,negworld_vector,12.914369583129883,layerwise
Qwen_2.5_32B_base,baseline,bodysens_vector,24.520605087280273,layerwise
Qwen_2.5_32B_base,baseline,arousal_vector,14.52847671508789,layerwise
Qwen_2.5_32B_base,baseline,random_vector,16.215347290039062,layerwise
Qwen_2.5_32B_base,baseline,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,baseline,s1@L25,8.587136268615723,strict_fixed
Qwen_2.5_32B_base,baseline,s2@L32,9.386124610900879,strict_fixed
Qwen_2.5_32B_base,baseline,negemotion@L32,39.27342987060547,strict_fixed
Qwen_2.5_32B_base,baseline,fear@L32,25.075109481811523,strict_fixed
Qwen_2.5_32B_base,s1,s1_pain_vector,20.78873634338379,layerwise
Qwen_2.5_32B_base,s1,s2_pain_vector,23.627588272094727,layerwise
Qwen_2.5_32B_base,s1,s3_pain_vector,14.561713218688965,layerwise
Qwen_2.5_32B_base,s1,fear_vector,13.300065994262695,layerwise
Qwen_2.5_32B_base,s1,negemotion_vector,14.609021186828613,layerwise
Qwen_2.5_32B_base,s1,negworld_vector,13.136244773864746,layerwise
Qwen_2.5_32B_base,s1,bodysens_vector,24.45480728149414,layerwise
Qwen_2.5_32B_base,s1,arousal_vector,14.353259086608887,layerwise
Qwen_2.5_32B_base,s1,random_vector,16.161155700683594,layerwise
Qwen_2.5_32B_base,s1,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,s1,s1@L25,0.06297341734170914,strict_fixed
Qwen_2.5_32B_base,s1,s2@L32,12.158722877502441,strict_fixed
Qwen_2.5_32B_base,s1,negemotion@L32,38.564308166503906,strict_fixed
Qwen_2.5_32B_base,s1,fear@L32,24.025461196899414,strict_fixed
Qwen_2.5_32B_base,s2,s1_pain_vector,18.514169692993164,layerwise
Qwen_2.5_32B_base,s2,s2_pain_vector,18.511844635009766,layerwise
Qwen_2.5_32B_base,s2,s3_pain_vector,16.775373458862305,layerwise
Qwen_2.5_32B_base,s2,fear_vector,13.371315002441406,layerwise
Qwen_2.5_32B_base,s2,negemotion_vector,15.024493217468262,layerwise
Qwen_2.5_32B_base,s2,negworld_vector,13.12099838256836,layerwise
Qwen_2.5_32B_base,s2,bodysens_vector,24.816879272460938,layerwise
Qwen_2.5_32B_base,s2,arousal_vector,15.521312713623047,layerwise
Qwen_2.5_32B_base,s2,random_vector,16.009864807128906,layerwise
Qwen_2.5_32B_base,s2,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,s2,s1@L25,11.379351615905762,strict_fixed
Qwen_2.5_32B_base,s2,s2@L32,0.052470311522483826,strict_fixed
Qwen_2.5_32B_base,s2,negemotion@L32,41.5072021484375,strict_fixed
Qwen_2.5_32B_base,s2,fear@L32,26.74919319152832,strict_fixed
Qwen_2.5_32B_base,s1s2,s1_pain_vector,18.861263275146484,layerwise
Qwen_2.5_32B_base,s1s2,s2_pain_vector,18.626678466796875,layerwise
Qwen_2.5_32B_base,s1s2,s3_pain_vector,16.644062042236328,layerwise
Qwen_2.5_32B_base,s1s2,fear_vector,13.236602783203125,layerwise
Qwen_2.5_32B_base,s1s2,negemotion_vector,15.010068893432617,layerwise
Qwen_2.5_32B_base,s1s2,negworld_vector,12.969366073608398,layerwise
Qwen_2.5_32B_base,s1s2,bodysens_vector,24.87601089477539,layerwise
Qwen_2.5_32B_base,s1s2,arousal_vector,15.555959701538086,layerwise
Qwen_2.5_32B_base,s1s2,random_vector,16.007299423217773,layerwise
Qwen_2.5_32B_base,s1s2,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,s1s2,s1@L25,8.103781700134277,strict_fixed
Qwen_2.5_32B_base,s1s2,s2@L32,0.053421858698129654,strict_fixed
Qwen_2.5_32B_base,s1s2,negemotion@L32,41.555023193359375,strict_fixed
Qwen_2.5_32B_base,s1s2,fear@L32,26.51790428161621,strict_fixed
Qwen_2.5_32B_base,negval,s1_pain_vector,22.266115188598633,layerwise
Qwen_2.5_32B_base,negval,s2_pain_vector,29.654253005981445,layerwise
Qwen_2.5_32B_base,negval,s3_pain_vector,11.673147201538086,layerwise
Qwen_2.5_32B_base,negval,fear_vector,16.292922973632812,layerwise
Qwen_2.5_32B_base,negval,negemotion_vector,22.369483947753906,layerwise
Qwen_2.5_32B_base,negval,negworld_vector,23.161123275756836,layerwise
Qwen_2.5_32B_base,negval,bodysens_vector,21.396236419677734,layerwise
Qwen_2.5_32B_base,negval,arousal_vector,12.675525665283203,layerwise
Qwen_2.5_32B_base,negval,random_vector,15.077878952026367,layerwise
Qwen_2.5_32B_base,negval,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,negval,s1@L25,5.902037143707275,strict_fixed
Qwen_2.5_32B_base,negval,s2@L32,19.3383731842041,strict_fixed
Qwen_2.5_32B_base,negval,negemotion@L32,0.19256223738193512,strict_fixed
Qwen_2.5_32B_base,negval,fear@L32,3.6089928150177,strict_fixed
Qwen_2.5_32B_base,fear,s1_pain_vector,20.785207748413086,layerwise
Qwen_2.5_32B_base,fear,s2_pain_vector,24.84664535522461,layerwise
Qwen_2.5_32B_base,fear,s3_pain_vector,12.86522102355957,layerwise
Qwen_2.5_32B_base,fear,fear_vector,15.946386337280273,layerwise
Qwen_2.5_32B_base,fear,negemotion_vector,15.076349258422852,layerwise
Qwen_2.5_32B_base,fear,negworld_vector,16.363971710205078,layerwise
Qwen_2.5_32B_base,fear,bodysens_vector,22.848175048828125,layerwise
Qwen_2.5_32B_base,fear,arousal_vector,13.384572982788086,layerwise
Qwen_2.5_32B_base,fear,random_vector,16.824298858642578,layerwise
Qwen_2.5_32B_base,fear,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,fear,s1@L25,6.076664924621582,strict_fixed
Qwen_2.5_32B_base,fear,s2@L32,13.702776908874512,strict_fixed
Qwen_2.5_32B_base,fear,negemotion@L32,21.302846908569336,strict_fixed
Qwen_2.5_32B_base,fear,fear@L32,0.1338007152080536,strict_fixed
Qwen_2.5_32B_base,s1s2_negval,s1_pain_vector,24.321704864501953,layerwise
Qwen_2.5_32B_base,s1s2_negval,s2_pain_vector,29.333913803100586,layerwise
Qwen_2.5_32B_base,s1s2_negval,s3_pain_vector,11.444695472717285,layerwise
Qwen_2.5_32B_base,s1s2_negval,fear_vector,16.817548751831055,layerwise
Qwen_2.5_32B_base,s1s2_negval,negemotion_vector,22.99065399169922,layerwise
Qwen_2.5_32B_base,s1s2_negval,negworld_vector,23.230131149291992,layerwise
Qwen_2.5_32B_base,s1s2_negval,bodysens_vector,21.649425506591797,layerwise
Qwen_2.5_32B_base,s1s2_negval,arousal_vector,13.055229187011719,layerwise
Qwen_2.5_32B_base,s1s2_negval,random_vector,15.028027534484863,layerwise
Qwen_2.5_32B_base,s1s2_negval,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,s1s2_negval,s1@L25,4.7143940925598145,strict_fixed
Qwen_2.5_32B_base,s1s2_negval,s2@L32,16.73177146911621,strict_fixed
Qwen_2.5_32B_base,s1s2_negval,negemotion@L32,0.19195246696472168,strict_fixed
Qwen_2.5_32B_base,s1s2_negval,fear@L32,4.164890766143799,strict_fixed
Qwen_2.5_32B_base,s1s2_fear,s1_pain_vector,21.161115646362305,layerwise
Qwen_2.5_32B_base,s1s2_fear,s2_pain_vector,22.329620361328125,layerwise
Qwen_2.5_32B_base,s1s2_fear,s3_pain_vector,13.423739433288574,layerwise
Qwen_2.5_32B_base,s1s2_fear,fear_vector,15.989550590515137,layerwise
Qwen_2.5_32B_base,s1s2_fear,negemotion_vector,14.908809661865234,layerwise
Qwen_2.5_32B_base,s1s2_fear,negworld_vector,16.153539657592773,layerwise
Qwen_2.5_32B_base,s1s2_fear,bodysens_vector,23.082168579101562,layerwise
Qwen_2.5_32B_base,s1s2_fear,arousal_vector,13.564292907714844,layerwise
Qwen_2.5_32B_base,s1s2_fear,random_vector,16.589595794677734,layerwise
Qwen_2.5_32B_base,s1s2_fear,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,s1s2_fear,s1@L25,3.595247983932495,strict_fixed
Qwen_2.5_32B_base,s1s2_fear,s2@L32,7.938952445983887,strict_fixed
Qwen_2.5_32B_base,s1s2_fear,negemotion@L32,22.355810165405273,strict_fixed
Qwen_2.5_32B_base,s1s2_fear,fear@L32,0.13034893572330475,strict_fixed
Qwen_2.5_32B_base,random,s1_pain_vector,19.292593002319336,layerwise
Qwen_2.5_32B_base,random,s2_pain_vector,21.737459182739258,layerwise
Qwen_2.5_32B_base,random,s3_pain_vector,15.143277168273926,layerwise
Qwen_2.5_32B_base,random,fear_vector,13.33846378326416,layerwise
Qwen_2.5_32B_base,random,negemotion_vector,14.418156623840332,layerwise
Qwen_2.5_32B_base,random,negworld_vector,13.070279121398926,layerwise
Qwen_2.5_32B_base,random,bodysens_vector,24.518590927124023,layerwise
Qwen_2.5_32B_base,random,arousal_vector,14.5940523147583,layerwise
Qwen_2.5_32B_base,random,random_vector,16.134170532226562,layerwise
Qwen_2.5_32B_base,random,numb_vector,0.0,layerwise
Qwen_2.5_32B_base,random,s1@L25,8.398130416870117,strict_fixed
Qwen_2.5_32B_base,random,s2@L32,9.23154067993164,strict_fixed
Qwen_2.5_32B_base,random,negemotion@L32,38.74081039428711,strict_fixed
Qwen_2.5_32B_base,random,fear@L32,24.732219696044922,strict_fixed
