model,condition,probe,mean_abs_proj,kind
Qwen_2.5_32B_instruct,baseline,s1_pain_vector,8.291519165039062,layerwise
Qwen_2.5_32B_instruct,baseline,s2_pain_vector,14.15283203125,layerwise
Qwen_2.5_32B_instruct,baseline,s3_pain_vector,15.650943756103516,layerwise
Qwen_2.5_32B_instruct,baseline,fear_vector,8.616637229919434,layerwise
Qwen_2.5_32B_instruct,baseline,negemotion_vector,14.685321807861328,layerwise
Qwen_2.5_32B_instruct,baseline,negworld_vector,10.0858736038208,layerwise
Qwen_2.5_32B_instruct,baseline,bodysens_vector,15.886198043823242,layerwise
Qwen_2.5_32B_instruct,baseline,arousal_vector,10.698257446289062,layerwise
Qwen_2.5_32B_instruct,baseline,random_vector,19.34426498413086,layerwise
Qwen_2.5_32B_instruct,baseline,numb_vector,0.0,layerwise
Qwen_2.5_32B_instruct,baseline,s1@L32,3.891303300857544,strict_fixed
Qwen_2.5_32B_instruct,baseline,s2@L38,9.093202590942383,strict_fixed
Qwen_2.5_32B_instruct,baseline,negemotion@L38,11.985738754272461,strict_fixed
Qwen_2.5_32B_instruct,baseline,fear@L38,7.249811172485352,strict_fixed
Qwen_2.5_32B_instruct,s1,s1_pain_vector,7.660815715789795,layerwise
Qwen_2.5_32B_instruct,s1,s2_pain_vector,13.810596466064453,layerwise
Qwen_2.5_32B_instruct,s1,s3_pain_vector,15.717406272888184,layerwise
Qwen_2.5_32B_instruct,s1,fear_vector,8.43920612335205,layerwise
Qwen_2.5_32B_instruct,s1,negemotion_vector,14.624728202819824,layerwise
Qwen_2.5_32B_instruct,s1,negworld_vector,10.054214477539062,layerwise
Qwen_2.5_32B_instruct,s1,bodysens_vector,15.84974479675293,layerwise
Qwen_2.5_32B_instruct,s1,arousal_vector,10.702561378479004,layerwise
Qwen_2.5_32B_instruct,s1,random_vector,19.31016731262207,layerwise
Qwen_2.5_32B_instruct,s1,numb_vector,0.0,layerwise
Qwen_2.5_32B_instruct,s1,s1@L32,0.04463160037994385,strict_fixed
Qwen_2.5_32B_instruct,s1,s2@L38,8.958462715148926,strict_fixed
Qwen_2.5_32B_instruct,s1,negemotion@L38,11.99365520477295,strict_fixed
Qwen_2.5_32B_instruct,s1,fear@L38,7.2074055671691895,strict_fixed
Qwen_2.5_32B_instruct,s2,s1_pain_vector,7.9521098136901855,layerwise
Qwen_2.5_32B_instruct,s2,s2_pain_vector,10.863100051879883,layerwise
Qwen_2.5_32B_instruct,s2,s3_pain_vector,16.917949676513672,layerwise
Qwen_2.5_32B_instruct,s2,fear_vector,8.428323745727539,layerwise
Qwen_2.5_32B_instruct,s2,negemotion_vector,15.050901412963867,layerwise
Qwen_2.5_32B_instruct,s2,negworld_vector,10.00821590423584,layerwise
Qwen_2.5_32B_instruct,s2,bodysens_vector,15.38730239868164,layerwise
Qwen_2.5_32B_instruct,s2,arousal_vector,10.800320625305176,layerwise
Qwen_2.5_32B_instruct,s2,random_vector,18.634170532226562,layerwise
Qwen_2.5_32B_instruct,s2,numb_vector,0.0,layerwise
Qwen_2.5_32B_instruct,s2,s1@L32,4.299623489379883,strict_fixed
Qwen_2.5_32B_instruct,s2,s2@L38,0.0532895103096962,strict_fixed
Qwen_2.5_32B_instruct,s2,negemotion@L38,12.97032642364502,strict_fixed
Qwen_2.5_32B_instruct,s2,fear@L38,7.560413837432861,strict_fixed
